title,contentType,rating,votes,cluster
Jeruzalem,movie,4.8,10300.0,5
The Late Bloomer,movie,5.2,10296.0,4
Shining Through,movie,6.4,10292.0,5
The Last Wave,movie,7.0,10289.0,5
American Renegades,movie,5.5,10287.0,2
Murderball,movie,7.7,10286.0,3
Invasion U.S.A.,movie,5.4,10284.0,5
Celtic Pride,movie,5.3,10281.0,4
Greed,movie,8.1,10278.0,4
Ju-On: The Grudge 2,movie,6.3,10278.0,5
The Giant Mechanical Man,movie,6.7,10276.0,4
Calamity Jane,movie,7.2,10275.0,0
The Last Boy,movie,5.0,10274.0,5
Targets,movie,7.3,10273.0,5
The Memory of a Killer,movie,7.2,10273.0,4
Northmen - A Viking Saga,movie,5.4,10271.0,1
Husk,movie,5.1,10270.0,5
Hurlyburly,movie,5.8,10269.0,4
The Bitter Tears of Petra von Kant,movie,7.6,10267.0,4
Vivah,movie,6.6,10267.0,0
Cannibal Ferox,movie,5.1,10265.0,2
Phone Bhoot,movie,5.4,10265.0,5
The Little Stranger,movie,5.5,10265.0,5
Dracula: Prince of Darkness,movie,6.7,10264.0,5
Miles Ahead,movie,6.4,10263.0,4
Taxi No. 9 2 11: Nau Do Gyarah,movie,7.3,10263.0,5
Death Wish 4: The Crackdown,movie,5.4,10261.0,4
The Power of One,movie,7.1,10259.0,4
Goodbye Berlin,movie,7.0,10258.0,4
The Devil and Daniel Johnston,movie,7.9,10257.0,3
Mangal Pandey,movie,6.5,10257.0,1
Heartless,movie,5.9,10256.0,5
Horizon Line,movie,4.8,10254.0,2
Gone Fishin',movie,4.8,10254.0,4
Valerie and Her Week of Wonders,movie,7.1,10252.0,2
City Heat,movie,5.5,10249.0,4
The Poison Rose,movie,4.7,10246.0,5
The Darwin Awards,movie,5.9,10245.0,2
Zübük,movie,8.5,10245.0,4
Waist Deep,movie,5.8,10244.0,4
See You Up There,movie,7.4,10244.0,4
Günesi Gördüm,movie,6.5,10242.0,4
The War Wagon,movie,6.8,10241.0,4
Into the Grizzly Maze,movie,5.3,10241.0,2
Mammoth,movie,6.8,10237.0,4
Desierto,movie,6.1,10237.0,2
Proud Mary,movie,5.0,10234.0,4
Cat City,movie,8.3,10234.0,2
Black Beauty,movie,6.6,10233.0,2
Kid Cannabis,movie,6.4,10233.0,4
That Touch of Mink,movie,6.6,10232.0,4
Kafka,movie,6.8,10231.0,5
I'm Your Man,movie,7.1,10230.0,4
The Domestics,movie,5.7,10229.0,5
Seems Like Old Times,movie,6.7,10229.0,4
UFO,movie,6.2,10229.0,5
V/H/S/94,movie,5.5,10228.0,5
Radio Rebel,movie,5.8,10226.0,4
Riding the Bullet,movie,5.2,10225.0,5
Chhatriwali,movie,7.0,10223.0,4
The Sea Hawk,movie,7.6,10223.0,1
Un Coeur en Hiver,movie,7.6,10223.0,4
Ewoks: The Battle for Endor,movie,5.4,10221.0,2
Encounter,movie,5.9,10220.0,5
Eva,movie,6.6,10219.0,2
The Man in the White Suit,movie,7.3,10217.0,4
The Hughleys,tvSeries,6.0,817.0,4
Oliver Twist,tvSeries,7.7,817.0,4
"Berlin, Berlin",tvSeries,7.3,817.0,4
Bade Achhe Lagte Hain 2,tvSeries,7.0,817.0,4
Asouf,tvSeries,6.0,817.0,1
Taylor Swift: Journey to Fearless,tvSeries,8.4,817.0,3
Ein Herz und eine Seele,tvSeries,8.5,817.0,4
I'm Your Destiny,tvSeries,6.9,817.0,4
Food Revolution,tvSeries,8.0,817.0,3
The Circle: Brazil,tvSeries,6.8,817.0,3
Love Thy Neighbor,tvSeries,4.1,816.0,3
This Morning,tvSeries,4.6,816.0,3
QB VII,tvSeries,7.7,816.0,5
Surviving R. Kelly Part II: The Reckoning,tvSeries,7.4,816.0,3
Halvbroren,tvSeries,7.4,816.0,5
Yakeen Ka Safar,tvSeries,9.0,816.0,4
Hollyoaks: Let Loose,tvSeries,3.5,816.0,4
Mézga Family on Holiday,tvSeries,8.3,816.0,2
Represent,tvSeries,6.5,815.0,4
Firebite,tvSeries,5.2,815.0,4
Upanishad Ganga,tvSeries,9.7,815.0,1
The Onion News Network,tvSeries,8.1,815.0,3
Triad Princess,tvSeries,6.7,815.0,2
Egypt,tvSeries,8.2,815.0,1
"The Good, the Bad, the Corny: Radioactive",tvSeries,4.3,815.0,4
Hidden Kingdoms,tvSeries,8.0,815.0,3
Mia and Me,tvSeries,6.6,814.0,2
Chased by Dinosaurs,tvSeries,7.7,814.0,1
Floris,tvSeries,8.0,814.0,1
Çember,tvSeries,7.2,814.0,2
The NFL on CBS,tvSeries,7.6,814.0,4
Dudesons in America,tvSeries,6.7,814.0,3
The Murdoch Mysteries,tvSeries,7.7,813.0,5
Man Stroke Woman,tvSeries,7.8,813.0,4
Partners in Crime,tvSeries,7.5,813.0,5
The Best Hit,tvSeries,7.6,813.0,4
To Tell the Truth,tvSeries,6.4,813.0,3
The Project,tvSeries,4.3,813.0,3
Kurzgesagt: In a Nutshell,tvSeries,9.1,813.0,3
The Raggy Dolls,tvSeries,6.8,813.0,2
The Jeff Dunham Show,tvSeries,5.5,813.0,4
Getting Curious with Jonathan Van Ness,tvSeries,6.9,813.0,3
The Sea Beyond,tvSeries,7.5,812.0,4
Lawman,tvSeries,8.1,812.0,4
Ben Gri,tvSeries,6.4,812.0,5
The Hidden Lives of Pets,tvSeries,7.2,812.0,3
Anzacs,tvSeries,8.1,812.0,1
Cupcake & Dino: General Services,tvSeries,7.6,812.0,2
Fox NFL Sunday,tvSeries,7.2,812.0,3
Paranormal Caught on Camera,tvSeries,6.1,811.0,3
Strongest Deliveryman,tvSeries,7.3,811.0,4
Romper Stomper,tvSeries,6.1,811.0,4
American Justice,tvSeries,8.1,811.0,3
The Ghost Bride,tvSeries,6.3,811.0,4
Win the Wilderness: Alaska,tvSeries,6.9,811.0,3
My Bride Is a Mermaid,tvSeries,7.2,811.0,2
NFL on FOX,tvSeries,7.6,811.0,4
Koçum Benim,tvSeries,6.8,811.0,4
Bolívar: Una lucha admirable,tvSeries,7.4,810.0,4
Gordita Chronicles,tvSeries,7.5,810.0,4
Grizzly Tales for Gruesome Kids,tvSeries,7.4,810.0,2
Paripi Koumei,tvSeries,7.6,810.0,2
The Unsettling,tvSeries,5.3,810.0,5
Anne Plus,tvSeries,7.7,810.0,4
The Mind of the Married Man,tvSeries,7.3,810.0,4
Pishcheblok,tvSeries,6.1,810.0,5
Rehab Addict,tvSeries,7.9,810.0,3
The Girl's Guide to Depravity,tvSeries,6.5,809.0,4
Our Last Crusade or the Rise of a New World,tvSeries,6.4,809.0,2
Soulmates,tvSeries,8.6,809.0,4
The Four: Battle for Stardom,tvSeries,4.2,809.0,3
Rome: Rise and Fall of an Empire,tvSeries,7.7,809.0,1
Ef: A Tale of Memories.,tvSeries,7.5,809.0,2
Mai-HiME,tvSeries,7.4,809.0,2
Siesta Key,tvSeries,4.8,808.0,3
Les aventures de Tintin,tvSeries,8.2,808.0,2
Always Jane,tvSeries,5.9,808.0,3
Expedition X,tvSeries,6.4,807.0,3
Ghost Hound,tvSeries,7.4,807.0,2
Fem myror är fler än fyra elefanter,tvSeries,8.0,807.0,4
Great Performances,tvSeries,8.0,806.0,0
The Adventures of Rin Tin Tin,tvSeries,7.0,806.0,4
The Gong Show,tvSeries,6.9,806.0,3
Dagashi kashi,tvSeries,6.1,806.0,2
Princess Sissi,tvSeries,6.9,806.0,2
Space Cobra,tvSeries,8.4,806.0,2
Saints & Sinners,tvSeries,7.4,805.0,4
Reyka,tvSeries,6.4,805.0,5
Gamer's Guide to Pretty Much Everything,tvSeries,5.1,805.0,2
What a Cartoon!,tvSeries,8.4,805.0,6
Ruyi's Royal Love in the Palace,tvSeries,7.8,805.0,1
Love Tyrant,tvSeries,6.3,805.0,2
El Cuerpo del Deseo,tvSeries,6.8,805.0,4
Her Own Destiny,tvSeries,7.6,805.0,4
Years of Living Dangerously,tvSeries,8.5,805.0,3
Gaming Wall St,tvSeries,7.2,805.0,3
ORELSAN: Don't ever show this to anyone,tvSeries,8.5,805.0,3
Keys to the VIP,tvSeries,6.1,805.0,3
The Yorkshire Ripper,tvSeries,7.3,805.0,3
Angel Sanctuary,tvSeries,6.4,805.0,6
How the Earth Changed History,tvSeries,8.3,805.0,3
Sincerely Floyd,tvSeries,5.7,805.0,4
Umang Tarang,tvSeries,3.8,805.0,3
Paul T. Goldman,tvSeries,7.0,804.0,3
Sygeplejeskolen,tvSeries,7.5,804.0,4
The Body Farm,tvSeries,6.6,804.0,4
El Cartel de los Sapos,tvSeries,8.0,804.0,4
Today's Special,tvSeries,8.0,804.0,2
Eleventh Hour,tvSeries,6.8,804.0,5
The Trial,tvSeries,9.0,804.0,4
The Vault,tvSeries,7.5,804.0,5
Yami shibai,tvSeries,7.1,804.0,6
Dexter: Early Cuts,tvSeries,7.6,804.0,2
Os Dez Mandamentos,tvSeries,5.2,804.0,4
The Grid,tvSeries,6.7,804.0,4
Bodyline,tvSeries,8.4,804.0,1
Le coeur a ses raisons,tvSeries,8.3,804.0,4
Ie naki ko Remi,tvSeries,8.2,804.0,2
Shahgoosh,tvSeries,5.7,804.0,4
Rich Kids of Beverly Hills,tvSeries,3.0,803.0,3
Svaty,tvSeries,6.3,803.0,4
Gillette Soccer Saturday,tvSeries,8.0,803.0,3
We the People,tvSeries,4.1,802.0,6
Husbands,tvSeries,7.5,802.0,4
What the Future Holds,tvSeries,7.6,802.0,5
WISH YOU: Your Melody from My Heart,tvSeries,6.6,802.0,6
Blue Nissan,tvSeries,4.5,802.0,4
Pokémon Journeys: The Series,tvSeries,7.1,801.0,2
The Upside Down Show,tvSeries,8.7,801.0,4
The Sing-Off,tvSeries,7.3,801.0,3
Nikolaj og Julie,tvSeries,6.2,801.0,4
2006 FIFA World Cup Germany,tvSeries,8.0,801.0,3
Richard Hammond's Workshop,tvSeries,8.2,800.0,3
The Vineyard,tvSeries,7.1,800.0,1
Life in Squares,tvSeries,6.5,800.0,4
Aquaman: King of Atlantis,tvSeries,6.1,800.0,6
Abby's Ultimate Dance Competition,tvSeries,4.4,800.0,3
The Ascent of Money,tvSeries,7.9,800.0,3
Tilt,tvSeries,7.0,800.0,4
Leopard Skin,tvSeries,6.3,799.0,5
The Parisian Agency: Exclusive Properties,tvSeries,7.5,799.0,3
The Cyanide & Happiness Show,tvSeries,8.0,799.0,2
Short Poppies,tvSeries,7.7,799.0,4
Samson en Gert,tvSeries,7.3,799.0,4
Ai no wakakusa monogatari,tvSeries,7.5,799.0,2
Stand Up!!,tvSeries,7.2,799.0,4
Mein neuer Freund,tvSeries,8.3,799.0,3
Car S.O.S.,tvSeries,8.1,798.0,3
Baba,tvSeries,6.3,798.0,4
100 días para enamorarnos,tvSeries,6.7,798.0,4
Mary Stayed Out All Night,tvSeries,6.8,798.0,4
MTV Roadies,tvSeries,4.3,798.0,3
Messiah: The Harrowing,tvSeries,7.6,798.0,5
O Maidens in Your Savage Season,tvSeries,7.3,797.0,2
Maral: En güzel Hikayem,tvSeries,5.3,797.0,4
The Strange Calls,tvSeries,7.3,797.0,4
Yesil Deniz,tvSeries,7.9,797.0,4
The Jamie Kennedy Experiment,tvSeries,6.5,797.0,3
May I Come in Madam?,tvSeries,8.5,797.0,4
Die Harald Schmidt Show,tvSeries,7.7,797.0,3
Co-Ed Confidential,tvSeries,6.5,796.0,4
Expedition Bigfoot,tvSeries,5.9,796.0,2
Mad Dog,tvSeries,7.7,796.0,5
Guyver: The Bioboosted Armor,tvSeries,7.8,796.0,2
ESPN First Take,tvSeries,5.6,796.0,3
Minecraft Manhunt,tvSeries,7.6,796.0,2
Pink Is In,tvSeries,5.8,796.0,4
Flower Boy Ramyun Shop,tvSeries,6.9,796.0,4
Medical Center,tvSeries,7.1,795.0,4
Sleepover Club,tvSeries,6.4,795.0,4
Kljun,tvSeries,7.1,795.0,5
Gogol,tvSeries,6.7,795.0,4
My Haunted House,tvSeries,7.3,795.0,5
Your Family or Mine,tvSeries,5.9,795.0,4
"Odmori se, zasluzio si",tvSeries,7.2,795.0,4
Saul of the Mole Men,tvSeries,5.3,795.0,2
Akros oikogeneiakon,tvSeries,6.8,795.0,4
Michael & Michael Have Issues,tvSeries,7.7,795.0,4
Operation Buffalo,tvSeries,6.7,794.0,2
The Strongest Sage with the Weakest Crest,tvSeries,6.2,794.0,2
100 Deeds for Eddie McDowd,tvSeries,7.0,794.0,2
Motel Makeover,tvSeries,5.0,794.0,3
Lilies,tvSeries,8.2,794.0,4
Hamrefigh,tvSeries,4.0,794.0,3
Leif & Billy,tvSeries,8.3,793.0,4
Dinosaur King,tvSeries,5.8,793.0,2
The Flash: Chronicles of Cisco,tvSeries,7.3,793.0,6
The Helpful Fox Senko-san,tvSeries,6.8,793.0,2
An Bronntanas,tvSeries,8.2,793.0,5
Somewhere Boy,tvSeries,7.4,792.0,4
Bridge and Tunnel,tvSeries,6.2,792.0,4
Dave's World,tvSeries,6.6,792.0,4
Trading Spaces,tvSeries,6.0,792.0,3
Merlin: Secrets & Magic,tvSeries,8.3,792.0,3
Chasseurs de dragons,tvSeries,7.5,792.0,2
Askim Askim,tvSeries,4.8,792.0,4
Callan,tvSeries,8.3,791.0,5
"Rich Man, Poor Man - Book II",tvSeries,7.6,791.0,4
The Delivery Man,tvSeries,7.0,791.0,4
The Anna Nicole Show,tvSeries,4.3,791.0,3
The Day My Butt Went Psycho!,tvSeries,2.3,791.0,2
Natural Curiosities,tvSeries,8.6,791.0,1
Science of Stupid,tvSeries,6.8,791.0,3
Gintama: Love Incense Arc,tvSeries,8.0,791.0,2
Rose and Maloney,tvSeries,7.6,790.0,4
Ronin Warriors,tvSeries,7.4,857.0,2
Tak & the Power of Juju,tvSeries,3.3,857.0,2
Aliye,tvSeries,5.2,857.0,4
The Arrow,tvSeries,7.5,857.0,1
Kimi wa petto,tvSeries,7.3,857.0,4
Stawka wieksza niz zycie,tvSeries,7.8,857.0,4
Investigation Held by Kolobki,tvSeries,8.0,857.0,6
De slimste mens ter wereld,tvSeries,8.0,857.0,3
To Catch a Predator,tvSeries,8.1,856.0,3
"Sex, Love & Goop",tvSeries,5.1,856.0,3
Savannah,tvSeries,7.1,856.0,4
Ghost Nation,tvSeries,6.0,856.0,3
Dudaktan Kalbe,tvSeries,5.3,856.0,4
Into the Unknown: Making Frozen 2,tvSeries,8.5,856.0,3
Motu Patlu,tvSeries,5.4,856.0,2
Triples,tvSeries,7.1,856.0,4
FX's American Horror Story: Apocalypse After Show,tvSeries,7.6,856.0,5
The Ice House,tvSeries,7.3,855.0,5
Hélène et les garçons,tvSeries,5.6,855.0,4
Celebrity Big Brother,tvSeries,5.6,855.0,3
Jane and the Dragon,tvSeries,7.3,855.0,2
Kantaro: The Sweet Tooth Salaryman,tvSeries,7.6,855.0,2
The Confidence Man JP,tvSeries,7.6,855.0,4
The Rick Mercer Report,tvSeries,7.2,855.0,4
Porta dos Fundos,tvSeries,7.6,855.0,6
"Hensuki: Are you willing to fall in love with a pervert, as long as she's a cutie?",tvSeries,6.3,854.0,2
Related,tvSeries,7.5,854.0,4
OVNI(s),tvSeries,7.7,854.0,4
Shanti Kranti,tvSeries,8.3,854.0,4
Vizipók-Csodapók,tvSeries,7.6,854.0,2
Be Loved in House,tvSeries,7.6,853.0,4
Tale of A-rang,tvSeries,7.3,853.0,2
Pete Versus Life,tvSeries,7.7,853.0,4
In the Beginning,tvSeries,6.3,853.0,2
The Ingraham Angle,tvSeries,3.9,853.0,3
Race to Dakar,tvSeries,7.9,853.0,3
Now and Then,tvSeries,5.6,852.0,5
The Lair,tvSeries,4.9,852.0,5
Lost Souls,movie,4.8,11116.0,5
The I Inside,movie,6.0,11115.0,5
Ginger Snaps Back: The Beginning,movie,5.8,11111.0,5
Jumping the Broom,movie,5.7,11104.0,4
The Muse,movie,5.7,11102.0,4
Goodnight Mommy,movie,5.6,11101.0,5
Johnny Stecchino,movie,7.2,11101.0,4
Ratcatcher,movie,7.5,11099.0,4
The Misfits,movie,4.4,11097.0,2
Merantau,movie,6.7,11096.0,4
Sweet Virginia,movie,6.2,11095.0,5
Shazam! Fury of the Gods,movie,6.7,11094.0,2
Bullet in the Head,movie,7.5,11094.0,4
The Sleepover,movie,5.7,11089.0,2
Whisper If I Forget,movie,7.5,11089.0,4
Thalaivaa,movie,6.2,11088.0,4
Scenic Route,movie,6.5,11086.0,5
The Misfortunates,movie,7.3,11085.0,4
The Four Musketeers: Milady's Revenge,movie,6.9,11084.0,2
Ideal Home,movie,6.4,11082.0,4
The Warrior,movie,7.2,11077.0,1
Little Big League,movie,6.1,11076.0,4
Infinity Chamber,movie,6.2,11076.0,5
Madea's Witness Protection,movie,4.9,11076.0,4
A.I. Rising,movie,4.9,11076.0,4
Qayamat Se Qayamat Tak,movie,7.4,11076.0,0
Love in the Villa,movie,5.4,11071.0,4
El Angel,movie,6.9,11068.0,4
All or Nothing,movie,7.5,11064.0,4
The Broken,movie,5.4,11061.0,5
Home of the Brave,movie,5.6,11055.0,4
We Summon the Darkness,movie,5.2,11054.0,5
Faces,movie,7.4,11051.0,4
Recess: School's Out,movie,6.5,11046.0,2
The Bang Bang Club,movie,6.9,11045.0,1
Blackmail,movie,7.1,11038.0,5
Eyes of Laura Mars,movie,6.1,11037.0,5
Mephisto,movie,7.7,11036.0,4
Love Hostel,movie,5.9,11036.0,4
Synchronicity,movie,5.4,11035.0,5
Mary Kom,movie,6.8,11032.0,4
Time of the Wolf,movie,6.5,11031.0,4
Business Man,movie,7.2,11031.0,4
Nurse,movie,4.5,11030.0,5
The Dark,movie,5.3,11030.0,5
Tender Mercies,movie,7.4,11028.0,4
The Snow Walker,movie,7.3,11026.0,4
The Nun's Story,movie,7.5,11026.0,4
Iron Sky: The Coming Race,movie,5.0,11025.0,2
Dirty Girl,movie,6.4,11023.0,4
Ill Manors,movie,7.1,11019.0,4
Character,movie,7.7,11019.0,5
Le Mans,movie,6.7,11017.0,2
Waterloo,movie,7.2,11016.0,4
Suicide Room,movie,6.6,11015.0,5
Hell,movie,7.6,11014.0,4
The Grey Zone,movie,7.0,11013.0,1
The Principal,movie,6.3,11011.0,4
Dying of the Light,movie,4.5,11010.0,5
Cadaver,movie,5.2,11009.0,5
The Lady,movie,7.0,11009.0,1
Ayan,movie,7.6,11009.0,4
Potiche,movie,6.4,11008.0,4
Under the Sand,movie,7.1,11007.0,5
Redacted,movie,6.1,11004.0,5
Dudley Do-Right,movie,3.9,11000.0,4
Wit,movie,8.0,10999.0,4
White Zombie,movie,6.2,10999.0,5
Sylvia,movie,6.3,10998.0,4
The Frisco Kid,movie,6.3,10994.0,2
Tokyo Sonata,movie,7.5,10993.0,4
The Program,movie,6.5,10991.0,4
Confession of Murder,movie,7.0,10991.0,5
GasLand,movie,7.6,10986.0,3
"When I Grow Up, I'll Be a Kangaroo",movie,8.4,10984.0,4
Bairavaa,movie,5.8,10983.0,5
"Goodbye, Mr. Chips",movie,7.9,10982.0,4
"Don't Worry, I'm Fine",movie,7.3,10980.0,4
Not to Forget,movie,5.3,10974.0,4
Ghosts of War,movie,5.6,10967.0,5
Afternoon Delight,movie,5.7,10964.0,4
My Favorite Wife,movie,7.3,10963.0,4
You Are the Apple of My Eye,movie,7.6,10963.0,4
Ice Station Zebra,movie,6.6,10961.0,5
The Collini Case,movie,7.3,10960.0,5
400 Days,movie,4.4,10958.0,5
My Grandfather's People,movie,8.0,10958.0,4
Goodachari,movie,7.8,10957.0,5
Foxy Brown,movie,6.5,10956.0,5
Snow White: A Tale of Terror,movie,6.1,10945.0,2
Attack on Titan: Chronicle,movie,8.5,10945.0,2
Leprechaun 2,movie,4.6,10945.0,5
Una,movie,6.2,10944.0,4
I Sell the Dead,movie,6.0,10943.0,5
Stuck Apart,movie,6.0,10942.0,4
The Human Race,movie,5.1,10941.0,5
The Legend of Billie Jean,movie,6.6,10933.0,4
The Perfect Guy,movie,5.6,10929.0,5
Mermaid Down,movie,4.6,10927.0,5
Kama Sutra: A Tale of Love,movie,6.0,10926.0,1
Barefoot,movie,7.1,10925.0,4
2016: Obama's America,movie,4.8,10925.0,3
The Hound of the Baskervilles,movie,7.4,10924.0,5
Transit,movie,6.9,10920.0,4
Uncommon Valor,movie,6.3,10917.0,5
Airport 1975,movie,5.7,10914.0,5
Elephant White,movie,5.0,10912.0,5
Driving Lessons,movie,6.6,10901.0,4
Shivaay,movie,6.1,10898.0,2
The Horse Soldiers,movie,7.1,10891.0,2
Jaadugar,movie,6.9,10887.0,4
Visions,movie,5.3,10887.0,5
Son of Frankenstein,movie,7.1,10884.0,5
We Are the Best!,movie,7.1,10883.0,4
The Thieves,movie,6.8,10880.0,4
The Young Girls of Rochefort,movie,7.7,10879.0,0
In Darkness,movie,7.3,10875.0,4
Someone to Watch Over Me,movie,6.1,10872.0,4
Life Stinks,movie,5.9,10865.0,4
4.3.2.1.,movie,5.8,10864.0,5
Next Day Air,movie,5.7,10863.0,4
All the Real Girls,movie,6.7,10859.0,4
Avanti!,movie,7.2,10858.0,4
Monsters: Dark Continent,movie,4.3,10857.0,5
Performance,movie,6.7,10855.0,4
A War,movie,7.0,10853.0,5
Forever Strong,movie,7.1,10852.0,4
Happily N'Ever After,movie,4.5,10849.0,2
Day of the Wacko,movie,8.1,10849.0,4
Suspect,movie,6.6,10848.0,5
The Robe,movie,6.7,10847.0,1
Columbus Circle,movie,5.9,10847.0,5
The Greatest Story Ever Told,movie,6.5,10846.0,1
Bullet Head,movie,5.4,10846.0,5
L'Argent,movie,7.4,10846.0,4
Christmas in Connecticut,movie,7.3,10843.0,4
Obsession,movie,6.7,10841.0,5
Troll,movie,4.6,10837.0,5
The Little Vampire,movie,5.7,10837.0,2
Seven Chances,movie,7.8,10828.0,4
Shotgun Stories,movie,7.1,10827.0,5
Killerman,movie,5.4,10824.0,5
Big Deal on Madonna Street,movie,7.9,10822.0,4
Wilson,movie,5.8,10819.0,4
5 Flights Up,movie,6.2,10819.0,4
Rosewater,movie,6.6,10819.0,4
Berserk: The Golden Age Arc III - The Advent,movie,7.8,10818.0,2
Wolfen,movie,6.3,10817.0,5
The Holiday Calendar,movie,5.7,10816.0,4
High Art,movie,6.6,10814.0,4
A Chorus Line,movie,6.2,10812.0,0
Sands of Iwo Jima,movie,7.0,10812.0,4
Summer of 85,movie,6.9,10810.0,4
Jude,movie,6.9,10803.0,4
Crooklyn,movie,7.0,10802.0,4
Jagga Jasoos,movie,6.4,10793.0,2
Brute Force,movie,7.6,10792.0,4
The Sentinel,movie,6.3,10790.0,5
Shogun Assassin,movie,7.3,10790.0,2
Seal Team Six: The Raid on Osama Bin Laden,movie,5.7,10787.0,4
People Places Things,movie,6.8,10785.0,4
Eve's Bayou,movie,7.2,10781.0,4
Ballad of a Soldier,movie,8.2,10780.0,4
Joe Somebody,movie,5.5,10775.0,4
Street Trash,movie,5.9,10771.0,5
Clouds,movie,7.5,10770.0,4
The Car,movie,6.1,10770.0,5
Bats,movie,4.0,10770.0,5
Spyder,movie,6.3,10770.0,5
Extra Ordinary,movie,6.4,10769.0,5
Belle Epoque,movie,7.1,10768.0,4
The Dam Busters,movie,7.4,10766.0,1
That's What I Am,movie,7.0,10765.0,4
Memoir of a Murderer,movie,7.2,10761.0,5
Submarino,movie,7.5,10761.0,4
Better Days,movie,7.5,10759.0,4
Bella,movie,7.1,10758.0,4
Songbird,movie,4.8,10757.0,5
Mary Magdalene,movie,5.9,10754.0,1
Petta,movie,7.2,10753.0,4
Escape to Witch Mountain,movie,6.3,10752.0,2
Dragon Ball Super: Super Hero,movie,7.1,10749.0,2
The Song of Sparrows,movie,7.9,10747.0,4
Quatermass and the Pit,movie,7.0,10746.0,5
8 Heads in a Duffel Bag,movie,5.4,10745.0,2
Dügün Dernek 2: Sünnet,movie,6.3,10745.0,4
Dead Birds,movie,5.6,10743.0,5
Baasha,movie,8.3,10742.0,4
Gangster's Paradise: Jerusalema,movie,7.3,10739.0,4
Coma,movie,6.3,10737.0,2
Life Is Sweet,movie,7.4,10737.0,4
The Truth About Charlie,movie,4.7,10737.0,5
Ice Age: A Mammoth Christmas,movie,6.4,10737.0,2
Troop Beverly Hills,movie,5.8,10736.0,2
Finding 'Ohana,movie,6.1,10732.0,2
Sharmaji Namkeen,movie,7.6,10731.0,4
Flowers in the Attic,movie,5.7,10729.0,5
Legend of the Fist: The Return of Chen Zhen,movie,6.2,10728.0,1
Soodhu Kavvum,movie,8.3,10726.0,5
Gunda,movie,7.3,10722.0,4
Trail of the Pink Panther,movie,4.8,10720.0,5
Enduring Love,movie,6.3,10720.0,4
Tragedy Girls,movie,6.0,10718.0,5
Desperados,movie,5.2,10718.0,4
Interview with a Hitman,movie,5.8,10716.0,4
The Valet,movie,6.6,10714.0,4
A Better Tomorrow II,movie,7.2,10713.0,4
A Cry in the Dark,movie,6.9,10711.0,4
Project A 2,movie,7.0,10711.0,4
The Man Who Copied,movie,7.6,10711.0,4
Pollyanna,movie,7.4,10709.0,4
Grey Gardens,movie,7.4,10709.0,4
Yashoda,movie,6.6,10709.0,5
Woman on Top,movie,5.3,10708.0,4
A Soldier's Story,movie,7.2,10707.0,5
Double Trouble,movie,7.1,10704.0,4
Çiçek Abbas,movie,8.0,10694.0,4
Santa's Slay,movie,5.3,10691.0,5
Juan of the Dead,movie,6.4,10690.0,5
Kung Fu Yoga,movie,5.1,10688.0,2
The Good Boss,movie,7.1,10686.0,4
The Ones Below,movie,6.1,10681.0,5
Lucky Numbers,movie,5.1,10680.0,4
Kaun Pravin Tambe?,movie,8.4,10680.0,4
Foolproof,movie,6.4,10677.0,4
Without a Clue,movie,6.9,10674.0,5
Jeepers Creepers: Reborn,movie,2.5,10673.0,5
Operation: Endgame,movie,4.9,10673.0,4
Girl on the Third Floor,movie,4.7,10671.0,5
Until the End of the World,movie,6.8,10669.0,4
Champions,movie,7.2,10668.0,4
Catch That Kid,movie,5.2,10658.0,2
American Sicario,movie,4.4,10658.0,4
The Good Thief,movie,6.5,10656.0,4
The Year Without a Santa Claus,movie,7.7,10656.0,2
Neruda,movie,6.8,10654.0,4
About Cherry,movie,4.8,10649.0,4
Ishqiya,movie,7.3,10645.0,4
A California Christmas,movie,5.8,10644.0,4
Broken Blossoms or the Yellow Man and the Girl,movie,7.2,10642.0,4
Odd Man Out,movie,7.7,10636.0,4
Beyond the Reach,movie,5.6,10634.0,5
Tere Ishq Mein Ghayal,tvSeries,6.4,852.0,4
The Ballad of Hugo Sánchez,tvSeries,6.5,852.0,4
JonTron's StarCade,tvSeries,7.9,852.0,4
Luna Park,tvSeries,6.6,851.0,4
Giants,tvSeries,7.2,851.0,4
Transformers: Energon,tvSeries,5.8,851.0,2
Tattoo Redo,tvSeries,5.9,851.0,3
NASCAR Racers,tvSeries,6.2,851.0,2
Vic Reeves Big Night Out,tvSeries,7.5,851.0,4
Asfur,tvSeries,8.2,851.0,4
Mayflies,tvSeries,7.7,850.0,4
The Prince of Tennis,tvSeries,7.4,850.0,2
Karei naru ichizoku,tvSeries,7.5,850.0,4
RoboRoach,tvSeries,6.8,850.0,2
Nissene over skog og hei,tvSeries,7.6,850.0,4
Nolly,tvSeries,7.6,849.0,4
"At A Distance, Spring Is Green",tvSeries,7.9,849.0,4
Ronny Chieng: International Student,tvSeries,7.5,849.0,4
Venice the Series,tvSeries,7.4,849.0,4
Christmas Flow,tvSeries,6.0,849.0,4
Little Gloria... Happy at Last,tvSeries,7.4,848.0,4
Crime Diaries: The Candidate,tvSeries,7.6,848.0,5
Moudawala,tvSeries,8.7,848.0,4
El-Hesaab Yegmaa,tvSeries,4.9,848.0,4
Intruder,tvSeries,4.6,847.0,5
The Brothers Garcia,tvSeries,7.0,847.0,4
A Piece of Your Mind,tvSeries,7.3,847.0,4
